ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-04-07,62476.27027533547,70685.30917489441,76106.172357783,62476.27027533547,62476.27027533547,11000.260631512658,11000.260631512658,11000.260631512658,-11460.703720547599,-11460.703720547599,-11460.703720547599,22460.96435206026,22460.96435206026,22460.96435206026,0.0,0.0,0.0,73476.53090684813
2019-04-08,62481.86982730504,81875.91400113306,87832.7925996561,62481.86982730504,62481.86982730504,22417.512918415458,22417.512918415458,22417.512918415458,-12.109897356991844,-12.109897356991844,-12.109897356991844,22429.62281577245,22429.62281577245,22429.62281577245,0.0,0.0,0.0,84899.3827457205
2019-04-09,62487.469379274626,93347.75562641538,99476.76454886414,62487.469379274626,62487.469379274626,33834.18344126862,33834.18344126862,33834.18344126862,11443.020755602916,11443.020755602916,11443.020755602916,22391.162685665706,22391.162685665706,22391.162685665706,0.0,0.0,0.0,96321.65282054324
2019-04-10,62493.06893124421,96057.34247933072,102076.53100296763,62493.06893124421,62493.06893124421,36633.32604022486,36633.32604022486,36633.32604022486,14287.696813024642,14287.696813024642,14287.696813024642,22345.629227200217,22345.629227200217,22345.629227200217,0.0,0.0,0.0,99126.39497146907
2019-04-11,62498.66848321378,88230.12176773408,94414.9838553911,62498.66848321378,62498.66848321378,28646.921969806586,28646.921969806586,28646.921969806586,6353.841117882549,6353.841117882549,6353.841117882549,22293.08085192404,22293.08085192404,22293.08085192404,0.0,0.0,0.0,91145.59045302037
2019-04-12,62504.26803518338,75440.16779156933,81423.22505198886,62504.26803518338,62504.26803518338,15875.743299106394,15875.743299106394,15875.743299106394,-6357.843660717557,-6357.843660717557,-6357.843660717557,22233.586959823948,22233.586959823948,22233.586959823948,0.0,0.0,0.0,78380.01133428977
2019-04-13,62509.86758715296,67478.59022907022,73408.60089053593,62509.86758715296,62509.86758715296,7913.324171301433,7913.324171301433,7913.324171301433,-14253.901407912292,-14253.901407912292,-14253.901407912292,22167.225579213726,22167.225579213726,22167.225579213726,0.0,0.0,0.0,70423.1917584544
2019-04-14,62515.467139122535,70215.48993268819,76238.75759580905,62515.467139122535,62515.467139122535,10633.377161260601,10633.377161260601,10633.377161260601,-11460.703720541596,-11460.703720541596,-11460.703720541596,22094.080881802198,22094.080881802198,22094.080881802198,0.0,0.0,0.0,73148.84430038313
2019-04-15,62521.06669109212,81348.62568050671,87377.19443288146,62521.06669109212,62521.06669109212,22002.130755234393,22002.130755234393,22002.130755234393,-12.10989734729088,-12.10989734729088,-12.10989734729088,22014.240652581688,22014.240652581688,22014.240652581688,0.0,0.0,0.0,84523.19744632652
2019-04-16,62526.66624306171,92859.10739219419,98774.38241649167,62526.66624306171,62526.66624306171,33370.81454934968,33370.81454934968,33370.81454934968,11443.02075560898,11443.02075560898,11443.02075560898,21927.793793740704,21927.793793740704,21927.793793740704,0.0,0.0,0.0,95897.48079241138
2019-04-17,62532.26579503128,95632.88016581273,101801.7968427744,62532.26579503128,62532.26579503128,36122.52475199033,36122.52475199033,36122.52475199033,14287.696813028471,14287.696813028471,14287.696813028471,21834.82793896185,21834.82793896185,21834.82793896185,0.0,0.0,0.0,98654.7905470216
2019-04-18,62537.865347000865,87684.97539998086,93635.23882079753,62537.865347000865,62537.865347000865,28089.268367279667,28089.268367279667,28089.268367279667,6353.841117921938,6353.841117921938,6353.841117921938,21735.427249357734,21735.427249357734,21735.427249357734,0.0,0.0,0.0,90627.13371428053
2019-04-19,62543.46489897046,74647.57948445238,80743.2688146771,62543.46489897046,62543.46489897046,15271.82679438204,15271.82679438204,15271.82679438204,-6357.843660726315,-6357.843660726315,-6357.843660726315,21629.670455108353,21629.670455108353,21629.670455108353,0.0,0.0,0.0,77815.2916933525
2019-04-20,62549.06445094003,66983.15480533305,72770.05096389134,62549.06445094003,62549.06445094003,7263.7277899428955,7263.7277899428955,7263.7277899428955,-14253.90140791444,-14253.90140791444,-14253.90140791444,21517.62919785733,21517.62919785733,21517.62919785733,0.0,0.0,0.0,69812.79224088293
2019-04-21,62554.664002909616,69692.603077429,75346.94864982719,62554.664002909616,62554.664002909616,9938.662997843418,9938.662997843418,9938.662997843418,-11460.703720535585,-11460.703720535585,-11460.703720535585,21399.366718379002,21399.366718379002,21399.366718379002,0.0,0.0,0.0,72493.32700075304
2019-04-22,62560.2635548792,80981.72761669739,86644.87920177515,62560.2635548792,62560.2635548792,21262.827024968243,21262.827024968243,21262.827024968243,-12.10989736423253,-12.10989736423253,-12.10989736423253,21274.936922332476,21274.936922332476,21274.936922332476,0.0,0.0,0.0,83823.09057984744
2019-04-23,62565.863106848774,91976.99526447932,98232.9647056649,62565.863106848774,62565.863106848774,32587.404600005564,32587.404600005564,32587.404600005564,11443.020755598327,11443.020755598327,11443.020755598327,21144.38384440724,21144.38384440724,21144.38384440724,0.0,0.0,0.0,95153.26770685434
2019-04-24,62571.46265881836,95009.91515785512,100797.90037052783,62571.46265881836,62571.46265881836,35295.43833128966,35295.43833128966,35295.43833128966,14287.696813026303,14287.696813026303,14287.696813026303,21007.74151826336,21007.74151826336,21007.74151826336,0.0,0.0,0.0,97866.90099010803
2019-04-25,62577.062210787946,86681.47012104945,92769.03417430373,62577.062210787946,62577.062210787946,27218.875364684336,27218.875364684336,27218.875364684336,6353.841117913171,6353.841117913171,6353.841117913171,20865.034246771167,20865.034246771167,20865.034246771167,0.0,0.0,0.0,89795.93757547229
2019-04-26,62582.661762757525,73994.34839637326,79879.7627466073,62582.661762757525,62582.661762757525,14358.433593820562,14358.433593820562,14358.433593820562,-6357.843660734983,-6357.843660734983,-6357.843660734983,20716.277254555545,20716.277254555545,20716.277254555545,0.0,0.0,0.0,76941.0953565781
2019-04-27,62588.26131472711,66058.0477818109,71723.5347443412,62588.26131472711,62588.26131472711,6307.576285231704,6307.576285231704,6307.576285231704,-14253.901407916588,-14253.901407916588,-14253.901407916588,20561.477693148292,20561.477693148292,20561.477693148292,0.0,0.0,0.0,68895.83759995882
2019-04-28,62593.8608666967,68538.38058614667,74380.55071039534,62593.8608666967,62593.8608666967,8939.93223789737,8939.93223789737,8939.93223789737,-11460.703720562677,-11460.703720562677,-11460.703720562677,20400.635958460047,20400.635958460047,20400.635958460047,0.0,0.0,0.0,71533.79310459406
2019-04-29,62637.35925402296,79807.10413572553,85747.45493631065,62637.35925402296,62637.35925402296,20221.637373816324,20221.637373816324,20221.637373816324,-12.109897354565296,-12.109897354565296,-12.109897354565296,20233.74727117089,20233.74727117089,20233.74727117089,0.0,0.0,0.0,82858.99662783928
2019-04-30,62680.85764134921,91259.75894970041,97100.42439320557,62680.85764134921,62680.85764134921,31503.82421881784,31503.82421881784,31503.82421881784,11443.020755604442,11443.020755604442,11443.020755604442,20060.803463213393,20060.803463213393,20060.803463213393,0.0,0.0,0.0,94184.68186016705
2019-05-01,62724.35602867547,93997.6532973345,99746.02510492409,62724.35602867547,62724.35602867547,34169.49172105096,34169.49172105096,34169.49172105096,14287.696813024131,14287.696813024131,14287.696813024131,19881.79490802683,19881.79490802683,19881.79490802683,0.0,0.0,0.0,96893.84774972644
2019-05-02,62767.85441600175,85964.00350265171,91832.67984654622,62767.85441600175,62767.85441600175,26050.553646731973,26050.553646731973,26050.553646731973,6353.841117904521,6353.841117904521,6353.841117904521,19696.71252882745,19696.71252882745,19696.71252882745,0.0,0.0,0.0,88818.40806273372
2019-05-03,62811.352803328,73031.95307614938,78867.28076952462,62811.352803328,62811.352803328,13147.706157123608,13147.706157123608,13147.706157123608,-6357.843660719686,-6357.843660719686,-6357.843660719686,19505.549817843297,19505.549817843297,19505.549817843297,0.0,0.0,0.0,75959.05896045161
2019-05-04,62854.85119065426,64782.3612754514,70833.34069953996,62854.85119065426,62854.85119065426,5054.40339242451,5054.40339242451,5054.40339242451,-14253.901407912826,-14253.901407912826,-14253.901407912826,19308.304800337337,19308.304800337337,19308.304800337337,0.0,0.0,0.0,67909.25458307877
2019-05-05,62898.34957798052,67701.60390529795,73722.1686557481,62898.34957798052,62898.34957798052,7644.278159623669,7644.278159623669,7644.278159623669,-11460.703720556661,-11460.703720556661,-11460.703720556661,19104.981880180334,19104.981880180334,19104.981880180334,0.0,0.0,0.0,70542.6277376042
2019-05-06,62941.84796530679,78708.2187272168,84859.12266137608,62941.84796530679,62941.84796530679,18883.483611346717,18883.483611346717,18883.483611346717,-12.109897344864333,-12.109897344864333,-12.109897344864333,18895.59350869158,18895.59350869158,18895.59350869158,0.0,0.0,0.0,81825.33157665351
2019-05-07,62985.34635263305,90097.56173364724,96009.36780777856,62985.34635263305,62985.34635263305,30123.182380792947,30123.182380792947,30123.182380792947,11443.02075561045,11443.02075561045,11443.02075561045,18680.161625182496,18680.161625182496,18680.161625182496,0.0,0.0,0.0,93108.528733426
2019-05-08,63028.84473995931,92560.01181990687,98701.63925209496,63028.84473995931,63028.84473995931,32746.41563895116,32746.41563895116,32746.41563895116,14287.696813021961,14287.696813021961,14287.696813021961,18458.718825929194,18458.718825929194,18458.718825929194,0.0,0.0,0.0,95775.26037891048
2019-05-09,63072.34312728557,84553.82494614608,90745.75895507696,63072.34312728557,63072.34312728557,24585.15034578157,24585.15034578157,24585.15034578157,6353.841117919772,6353.841117919772,6353.841117919772,18231.309227861795,18231.309227861795,18231.309227861795,0.0,0.0,0.0,87657.49347306714
2019-05-10,63115.84151461183,71876.19857644118,78059.23673334229,63115.84151461183,63115.84151461183,11640.145343040074,11640.145343040074,11640.145343040074,-6357.8436607284,-6357.8436607284,-6357.8436607284,17997.98900376847,17997.98900376847,17997.98900376847,0.0,0.0,0.0,74755.98685765191
2019-05-11,63159.3399019381,63857.19463943812,69743.05713756793,63159.3399019381,63159.3399019381,3504.9251690351653,3504.9251690351653,3504.9251690351653,-14253.901407914955,-14253.901407914955,-14253.901407914955,17758.82657695012,17758.82657695012,17758.82657695012,0.0,0.0,0.0,66664.26507097327
2019-05-12,63202.83828926436,66098.55143691615,72229.7767646851,63202.83828926436,63202.83828926436,6053.198754050223,6053.198754050223,6053.198754050223,-11460.703720550653,-11460.703720550653,-11460.703720550653,17513.902474600876,17513.902474600876,17513.902474600876,0.0,0.0,0.0,69256.03704331457
2019-05-13,63246.33667659062,77680.99450978082,83369.24304722816,63246.33667659062,63246.33667659062,17251.198953121275,17251.198953121275,17251.198953121275,-12.109897335229965,-12.109897335229965,-12.109897335229965,17263.308850456502,17263.308850456502,17263.308850456502,0.0,0.0,0.0,80497.5356297119
2019-05-14,63289.83506391688,88831.98848745848,94735.72626816425,63289.83506391688,63289.83506391688,28450.169453592964,28450.169453592964,28450.169453592964,11443.0207555998,11443.0207555998,11443.0207555998,17007.14869799316,17007.14869799316,17007.14869799316,0.0,0.0,0.0,91740.00451750983
2019-05-15,63333.33345124315,91573.16092200512,97183.88720447675,63333.33345124315,63333.33345124315,31033.231598425566,31033.231598425566,31033.231598425566,14287.696813031669,14287.696813031669,14287.696813031669,16745.5347853939,16745.5347853939,16745.5347853939,0.0,0.0,0.0,94366.56504966872
2019-05-16,63376.83183856941,83132.90618951355,89110.12586999247,63376.83183856941,63376.83183856941,22832.429470192623,22832.429470192623,22832.429470192623,6353.841117911063,6353.841117911063,6353.841117911063,16478.58835228156,16478.58835228156,16478.58835228156,0.0,0.0,0.0,86209.26130876203
2019-05-17,63420.33022589567,70498.81733463086,76257.23950542147,63420.33022589567,63420.33022589567,9848.593954873244,9848.593954873244,9848.593954873244,-6357.843660737068,-6357.843660737068,-6357.843660737068,16206.43761561031,16206.43761561031,16206.43761561031,0.0,0.0,0.0,73268.92418076891
2019-05-18,63463.82861322192,62085.7950283812,67915.22558237366,63463.82861322192,63463.82861322192,1675.3147298930032,1675.3147298930032,1675.3147298930032,-14253.901407917125,-14253.901407917125,-14253.901407917125,15929.216137810126,15929.216137810126,15929.216137810126,0.0,0.0,0.0,65139.14334311493
2019-05-19,63507.3270005482,64556.42290681646,70791.19275298588,63507.3270005482,63507.3270005482,4186.3573936670155,4186.3573936670155,4186.3573936670155,-11460.703720561189,-11460.703720561189,-11460.703720561189,15647.061114228205,15647.061114228205,15647.061114228205,0.0,0.0,0.0,67693.68439421522
2019-05-20,63550.82538787445,75859.01357467804,81715.20979785605,63550.82538787445,63550.82538787445,15348.001741531885,15348.001741531885,15348.001741531885,-12.109897352171613,-12.109897352171613,-12.109897352171613,15360.111638884058,15360.111638884058,15360.111638884058,0.0,0.0,0.0,78898.82712940633
2019-05-21,63594.32377520071,87203.90576385625,92785.64227342041,63594.32377520071,63594.32377520071,26511.52776317978,26511.52776317978,26511.52776317978,11443.020755605861,11443.020755605861,11443.020755605861,15068.507007573915,15068.507007573915,15068.507007573915,0.0,0.0,0.0,90105.85153838049
2019-05-22,63637.82216252697,89871.22660885322,95597.5004572874,63637.82216252697,63637.82216252697,29060.081928434807,29060.081928434807,29060.081928434807,14287.696813029497,14287.696813029497,14287.696813029497,14772.385115405312,14772.385115405312,14772.385115405312,0.0,0.0,0.0,92697.90409096178
2019-05-23,63681.32054985324,81516.97351845709,87339.6506582044,63681.32054985324,63681.32054985324,20825.72211989433,20825.72211989433,20825.72211989433,6353.841117902353,6353.841117902353,6353.841117902353,14471.881001991977,14471.881001991977,14471.881001991977,0.0,0.0,0.0,84507.04266974758
2019-05-24,63724.8189371795,68745.79229340893,74391.44156124504,63724.8189371795,63724.8189371795,7809.281931215074,7809.281931215074,7809.281931215074,-6357.843660745825,-6357.843660745825,-6357.843660745825,14167.1255919609,14167.1255919609,14167.1255919609,0.0,0.0,0.0,71534.10086839457
2019-05-25,63768.31732450576,60235.11820044677,66136.67430518953,63768.31732450576,63768.31732450576,-395.65673668468366,-395.65673668468366,-395.65673668468366,-14253.901407913365,-14253.901407913365,-14253.901407913365,13858.244671228682,13858.244671228682,13858.244671228682,0.0,0.0,0.0,63372.660587821076
2019-05-26,63811.815711832016,63142.79077452631,68639.15670395558,63811.815711832016,63811.815711832016,2084.654410502022,2084.654410502022,2084.654410502022,-11460.703720555188,-11460.703720555188,-11460.703720555188,13545.35813105721,13545.35813105721,13545.35813105721,0.0,0.0,0.0,65896.47012233404
2019-05-27,63855.31409915829,74009.20265337761,80159.87471247952,63855.31409915829,63855.31409915829,13216.46960501879,13216.46960501879,13216.46960501879,-12.109897342504379,-12.109897342504379,-12.109897342504379,13228.579502361297,13228.579502361297,13228.579502361297,0.0,0.0,0.0,77071.78370417708
2019-05-28,63898.81248648455,85257.14058306975,91311.49850663057,63898.81248648455,63898.81248648455,24351.036548121283,24351.036548121283,24351.036548121283,11443.02075561187,11443.02075561187,11443.02075561187,12908.015792509414,12908.015792509414,12908.015792509414,0.0,0.0,0.0,88249.84903460584
2019-05-29,63942.310873810806,87939.62335862144,94001.69037815584,63942.310873810806,63942.310873810806,26871.46443926648,26871.46443926648,26871.46443926648,14287.696813027387,14287.696813027387,14287.696813027387,12583.767626239094,12583.767626239094,12583.767626239094,0.0,0.0,0.0,90813.77531307729
2019-05-30,63985.80926113707,79593.57638197906,85467.93838321097,63985.80926113707,63985.80926113707,18609.770799567472,18609.770799567472,18609.770799567472,6353.841117917664,6353.841117917664,6353.841117917664,12255.929681649808,12255.929681649808,12255.929681649808,0.0,0.0,0.0,82595.58006070454
